content_traduzido,sentiment,sentiment_polarity,spacy_lemma
voltou funcionar ferramenta trabalho principal uso versao pro vale pena ainda muitas coisas precisam melhorar suprir necessidade especifico subscrito sobrescrito texto pincel desenhar linhas tracos perspectiva objetos textos cortes interativos imagens textos transformar curvas forcar justificacao texto permitir alterar cores alguns vetores,sadness,positive,"['voltar', 'funcionar', 'ferramentar', 'trabalho', 'principal', 'uso', 'versao', 'pro', 'valer', 'pena', 'ainda', 'coisa', 'precisar', 'melhorar', 'suprir', 'necessidade', 'especifico', 'subscrito', 'sobrescrito', 'texto', 'pincel', 'desenhar', 'linha', 'traco', 'perspectiva', 'objeto', 'texto', 'corte', 'interativo', 'imagem', 'texto', 'transformar', 'curva', 'forcar', 'permitir', 'alterar', 'cor', 'vetor']"
nota vem referente seguintes erros bugs baixa projeto atraso processamento arte caso venham corrigir tudo voltarei usar devido tantos problemas atrasos projetos procurar vale pena,disgust,negative,"['nota', 'vir', 'referente', 'seguinte', 'erro', 'bugs', 'baixo', 'projeto', 'atraso', 'processamento', 'arter', 'vir', 'corrigir', 'voltarei', 'usar', 'devido', 'problema', 'atraso', 'projeto', 'procurar', 'vale', 'pena']"
app apresenta falhas continuamente mensagem hora abrir app desinstalei instalei novamente app nao abre nao abre jeito nenhum favor vejam acontecendo precisamos continuar uso,disgust,negative,"['appr', 'apresentar', 'falha', 'continuamente', 'mensagem', 'hora', 'abrir', 'desinstalei', 'instalei', 'novamente', 'app', 'abrir', 'abrir', 'jeito', 'favor', 'vejar', 'acontecer', 'precisar', 'continuar', 'uso']"
costumava melhor editor todos tempos ultimamente ter aparecido pequenos problemas momento inserir texto hoje nao consegui baixar video fiz app fechei tudo tentei varias vezes nao consegui,disgust,negative,"['costumar', 'bom', 'editor', 'tempo', 'ultimamente', 'aparecer', 'pequeno', 'problema', 'momento', 'inserir', 'texto', 'hoje', 'conseguir', 'baixar', 'video', 'fiz', 'fechei', 'tentar', 'vario', 'vez', 'conseguir']"
pessimo tema escuro app diz existe opcao utilizar modo escuro nao verdade utiliza modo smartphone acaba causando bugs aplicativo toda vez preciso trocar tema escuro pro tema claro so utilizar app,disgust,negative,"['pessimo', 'tema', 'escuro', 'dizer', 'existir', 'opcao', 'utilizar', 'modo', 'escuro', 'nao', 'verdade', 'utilizar', 'modo', 'smartphone', 'acabar', 'causar', 'bugs', 'aplicativo', 'vez', 'preciso', 'trocar', 'tema', 'escuro', 'pro', 'tema', 'claro', 'utilizar', 'app']"
aplicativo excelente fazer trabalhos porem nao sei problema ultimamente n abre celular antes funcionava perfeitamente ja tentei tudo instalei desinstalei sempre instalo aplicativo novamente fica dando off line ja tentei tudo resultado pesquisei google asistir videos youtube nada,sadness,positive,"['aplicativo', 'excelente', 'fazer', 'trabalho', 'por', 'saber', 'problema', 'ultimamente', 'abrir', 'celular', 'antes', 'funcionar', 'perfeitamente', 'tentar', 'instalei', 'desinstalei', 'sempre', 'instalo', 'aplicativo', 'novamente', 'ficar', 'dar', 'off', 'line', 'tentar', 'resultado', 'pesquisei', 'google', 'asistir', 'video', 'youtube']"
pode bom nao livre nao free polegar baixo falei pq diversas situacoes enquanto fazia chegava ecra p assinar usar tal premium vim plataforma percebi nao bandeira livre qd procurei outro outra coisa deveria colocar link imagens tantos outros colocam onde usei elementos premium deveria bloqueado sei quais elemento s,disgust,negative,"['poder', 'bom', 'nao', 'livre', 'nao', 'free', 'polegar', 'baixo', 'falar', 'situacoes', 'enquanto', 'fazer', 'chegar', 'ecro', 'p', 'assinar', 'usar', 'premium', 'vir', 'plataforma', 'percebi', 'bandeira', 'livre', 'procurei', 'coisa', 'dever', 'colocar', 'link', 'imagem', 'colocar', 'usaber', 'elemento', 'premium', 'dever', 'bloquear', 'saber', 'elemento']"
gosto canva usei bastante porem ultimamente nao quer abrir nada ja atualizei desinstalei nada pena acontecendo ja reiniciei celular ja desistalei instalei novamente internet show bola fim infelizmente procurar outro aplicativo,sadness,positive,"['gostar', 'usar', 'bastante', 'por', 'ultimamente', 'nao', 'querer', 'abrir', 'desinstalei', 'nada', 'penar', 'acontecer', 'reiniciar', 'celular', 'instalei', 'novamente', 'Internet', 'show', 'bola', 'fim', 'infelizmente', 'procurar', 'aplicativo']"
aplicativo nota varias formas editar fotos videos super amei coracao vermelho unica coisa nao agradou efeitos outros bonitos colocam premium deixa bastante triste rosto desapontado agradeco canva funcoes maravilhosas,sadness,positive,"['aplicativo', 'nota', 'vario', 'forma', 'editar', 'foto', 'video', 'super', 'amei', 'unico', 'coisa', 'agradar', 'efeito', 'bonito', 'colocar', 'premium', 'deixar', 'bastante', 'triste', 'rosto', 'desapontar', 'agradeco', 'funcoe', 'maravilhosa']"
gente amor deus site nao facil lugar usuarios darem sugestoes melhoria construtor site mobile horrivel obriguei aprender mexer figma pra pode fazer site modo mobile forma facil canva nao deixa fazer otimizacao modo mobile forma satisfatoria usuario precisa mudar elementos modo desktop reza pra elementos encaixem,anger,negative,"['gente', 'Amor', 'site', 'facil', 'lugar', 'usuario', 'dar', 'sugestoes', 'melhoria', 'construtor', 'site', 'mobile', 'horrivel', 'obriguei', 'aprender', 'mexer', 'figma', 'poder', 'fazer', 'site', 'modo', 'mobile', 'forma', 'facil', 'deixar', 'fazer', 'otimizacao', 'modo', 'mobile', 'forma', 'satisfatorio', 'usuario', 'precisar', 'mudar', 'elemento', 'modo', 'desktop', 'rezar', 'elemento', 'encaixem']"
versao celular umas limitacoes chatas pra melhorar experiencia uso celular sugiro ter recursos editar texto video celular escolher fonte efeito fundo letras antes aplicar video aplicar mesmas configuracoes todas paginas acelerar processo criacao tornaria aplicativo interessante pratico,disgust,negative,"['versao', 'celular', 'limitacoes', 'chata', 'melhorar', 'experiencia', 'uso', 'celular', 'sugiro', 'ter', 'recurso', 'editar', 'texto', 'video', 'celular', 'escolher', 'fonte', 'efeito', 'fundo', 'antes', 'aplicar', 'video', 'aplicar', 'mesmo', 'configuracoe', 'pagino', 'acelerar', 'processo', 'criacao', 'aplicativo', 'interessante', 'pratico']"
app bom consigo usar celular pc problemas salva facilidade consigo fazer post instagram convites digitais videos simples igreja documentos bom facil usar unica reclamacao ultimamente travado fechado repente geralmente tento baixar usar foto celular tudo versao gratuito pretendo pro breve,sadness,positive,"['app', 'bom', 'consigo', 'usar', 'celular', 'problema', 'salvar', 'facilidade', 'consigo', 'fazer', 'post', 'instagr', 'convite', 'digital', 'video', 'simples', 'igreja', 'documento', 'bom', 'facil', 'usar', 'unico', 'reclamacao', 'ultimamente', 'travar', 'fechar', 'repente', 'geralmente', 'tentar', 'baixar', 'usar', 'foto', 'celular', 'versao', 'gratuito', 'pretender', 'pro', 'breve']"
voces literalmente obrigam usuarios comprar pro fato tudo minimamente bonito pago principalmente assunto imagens decoracoes design algo totalmente desnecessario considerando quantidade fontes outras coisas app possue nao deveria maioria pro ate pq preco mensal caro todos conseguem podem pagar passei horas fazendo design pra fim nao poder salvar conta unica decoracao premium nele,anger,negative,"['voce', 'literalmente', 'obrigar', 'usuario', 'comprar', 'pro', 'fato', 'minimamente', 'bonito', 'pagar', 'principalmente', 'assunto', 'imagem', 'decoracoes', 'design', 'totalmente', 'desnecessario', 'considerar', 'quantidade', 'fonte', 'coisa', 'App', 'possue', 'dever', 'maiorio', 'pro', 'ate', 'preco', 'mensal', 'caro', 'conseguir', 'poder', 'pagar', 'passar', 'hora', 'fazer', 'design', 'fim', 'nao', 'poder', 'salvar', 'conta', 'unico', 'decoracao', 'premium']"
dessa ultima atualizacao apresentando varios erros momento exportacao pois simplesmente nao exporta maneira voce manipulou arquivo tambem apresentando lentidao absurda tanto smartphone quanto aplicativo pc tambem deveria opcao exportar todos videos separadamente smartphone,disgust,negative,"['ultimo', 'atualizacao', 'apresentar', 'vario', 'erro', 'momento', 'exportacao', 'simplesmente', 'nao', 'exporto', 'maneira', 'voce', 'manipular', 'arquivo', 'tamber', 'apresentar', 'lentidao', 'absurda', 'smartphone', 'quanto', 'aplicativo', 'tambem', 'dever', 'opcao', 'exportar', 'video', 'separadamente', 'smartphone']"
edit aplicativo mostrado estavel ferramentas suporte ouvido bom venham ferramentas,happiness,positive,"['edit', 'aplicativo', 'mostrar', 'estavel', 'ferramenta', 'suporte', 'ouvir', 'bom', 'ver', 'ferramenta']"
sempre usei canva gostei porem algumas atualizacoes aparecendo alguns bugs exemplo hora salvar imagem fundo transparente nao baixando fundo transparente imagem sendo baixada fundo normal outra coisa hora abre app demorando pouco iniciar,disgust,negative,"['sempre', 'usar', 'gostar', 'por', 'atualizacoes', 'aparecer', 'bugs', 'exemplo', 'hora', 'salvar', 'imagem', 'fundo', 'transparente', 'nao', 'baixar', 'fundo', 'transparente', 'imagem', 'baixar', 'fundo', 'normal', 'coisa', 'horo', 'abrir', 'app', 'demorar', 'pouco', 'iniciar']"
app si otimo utilizo bastante trabalhos apresentacoes curriculos entanto nao conseguindo simplesmente abri lo sei motivo exatamente porque ja limpei armazenamento ja desinstalei reinstalei nada disso resolveu preciso acessar trabalhos importantes ja estao salvos nao consigo entrar favor arrumem,sadness,positive,"['appr', 'otimo', 'utilizar', 'bastante', 'trabalho', 'apresentacoes', 'curriculo', 'conseguir', 'simplesmente', 'abri', 'saber', 'motivo', 'exatamente', 'limpei', 'armazenamento', 'desinstalei', 'reinstalei', 'nada', 'resolver', 'preciso', 'acessar', 'trabalho', 'importante', 'estao', 'salvo', 'nao', 'consigo', 'entrar', 'favor', 'arrumer']"
ta cada vez dificil usar canva atualizacao recente perdemos funcao duracao tempo elementos adicionados nao ha filtrar imagens banco dados imagens gratuitas tendo mar pro outra perdida gratuita meio serie limitacoes absurdas tentar empurrar pro capcut bem melhor neste aspecto nao criando dificuldades fazer usuario pagar sim disponibilizando otimos recursos,disgust,negative,"['vez', 'dificil', 'usar', 'atualizacao', 'recente', 'perder', 'funcao', 'duracao', 'tempo', 'elemento', 'adicionar', 'ha', 'filtrar', 'imagem', 'banco', 'dar', 'imagem', 'gratuita', 'ter', 'mar', 'pro', 'perder', 'gratuito', 'meio', 'limitacoes', 'absurr', 'tentar', 'empurrar', 'Capcut', 'bem', 'bom', 'aspecto', 'nao', 'criar', 'dificuldade', 'fazer', 'usuario', 'pagar', 'sim', 'disponibilizar', 'otimo', 'recurso']"
gosto opcoes funcoes app ultimamente tornou impossivel usar nao abre nao salva projetos nao permite baixar pessimo reinstalei vezes ja outros aparelhos continua ruim espero corrijam bugs afinal ferramenta boa gostaria trocar outra,disgust,negative,"['gostar', 'funcoe', 'app', 'ultimamente', 'tornar', 'impossivel', 'usar', 'abrir', 'salva', 'projeto', 'permitir', 'baixar', 'pessimo', 'reinstalei', 'vez', 'aparelho', 'continuar', 'ruim', 'esperar', 'bugs', 'afinal', 'ferramentar', 'bom', 'gostar', 'trocar']"
satisfeito canva porem sugiro adicionar seletor marcar excluir varios elementos vez otimizando fluxo trabalho versao mobile facilitar selecao todos elementos especialmente lixeira melhoria bem vinda experiencia,sadness,positive,"['satisfeito', 'por', 'sugiro', 'adicionar', 'seletor', 'marcar', 'excluir', 'vario', 'elemento', 'vez', 'otimizar', 'fluxo', 'trabalho', 'versao', 'mobile', 'facilitar', 'selecao', 'elemento', 'especialmente', 'lixeira', 'Melhoria', 'bem', 'vinda', 'experiencia']"
conta premium queria saber acontecendo hoje so dando erro nao consigo mexer design salvos nao deixa foto nao deica fazer nada fica dando bug mandando tentar tarde ta travando preciso saber sera resolvido preciso achar outro app funcione ja uso trabalhar,disgust,negative,"['contar', 'premium', 'querer', 'saber', 'acontecer', 'hoje', 'dar', 'erro', 'nao', 'consigo', 'mexer', 'design', 'deixar', 'foto', 'deico', 'fazer', 'ficar', 'dar', 'bug', 'mandar', 'tentar', 'tarde', 'travando', 'preciso', 'saber', 'resolver', 'preciso', 'achar', 'app', 'funcione', 'uso', 'trabalhar']"
ja bom ja tempo app nao abre tablet sempre diz problema conexao internet porem outro app uso normalmente desistalei instalei simplismente nao abre,disgust,negative,"['bom', 'tempo', 'app', 'nao', 'abrir', 'tablet', 'sempre', 'dizer', 'problema', 'por', 'uso', 'normalmente', 'desistalei', 'instalei', 'simplismente', 'abrir']"
ultimamente canva demorando carregar carrega achei problema so comigo vi nao internet otima so acontece canva pena aplicativo tao bom ultimamente dificil fazer algum trabalho nele,disgust,negative,"['ultimamente', 'demorar', 'carregar', 'carrega', 'achar', 'problema', 'ver', 'acontecer', 'pena', 'aplicativo', 'tao', 'bom', 'ultimamente', 'dificil', 'fazer', 'trabalho']"
aplicativo bom gosto fazer trabalhos projetos simplesmente perfeito funcao tudo voce precisa modo pro dar ferramentas extras boas unica sugestao favor facam maneira excluir tudo lixeira vez porque excluir cansativo,sadness,positive,"['aplicativo', 'bom', 'gosto', 'fazer', 'trabalho', 'projeto', 'simplesmente', 'perfeito', 'funcao', 'precisar', 'modo', 'dar', 'ferramenta', 'extro', 'bom', 'unico', 'sugestao', 'favor', 'facar', 'maneira', 'excluir', 'lixeira', 'vez', 'excluir', 'cansativo']"
app si perfeito facil mexer ja modelos prontos basta editar texto pronto oq incomodar simples fato q app nn abre qnd abre aparece q off line msm internet estando otima simplesmente nn conseguimos mexer app nenhum jeito melhorem pfvr,sadness,positive,"['appr', 'perfeito', 'facil', 'mexer', 'modelo', 'pronto', 'bastar', 'editar', 'texto', 'pronto', 'incomodar', 'simples', 'fato', 'app', 'abrir', 'qnd', 'abrir', 'aparecer', 'off', 'linar', 'Internet', 'estar', 'otimo', 'simplesmente', 'conseguir', 'mexer', 'app', 'jeito', 'melhor', 'pfvr']"
app ja bom bem diverso porem ultima atualizacao nao quer abrir celular ficar dando conexao faz semana tento entrar app nao vai assim nao conseguindo utiliza lo ja app anos nunca deu problema,disgust,negative,"['appr', 'bom', 'bem', 'diverso', 'por', 'ultimo', 'atualizacao', 'querer', 'abrir', 'celular', 'ficar', 'dar', 'fazer', 'semana', 'tentar', 'entrar', 'app', 'assim', 'conseguir', 'utilizar', 'ano', 'nunca', 'dar', 'problema']"
aplicativo tablet horrivel ate deixei pagar premium porque nao vale pena fecha sozinho trava slide tela fica tremendo muitos bugs valor cobram,anger,negative,"['aplicativo', 'tabletr', 'horrivel', 'deixeir', 'pagar', 'premium', 'nao', 'valer', 'pena', 'fecho', 'sozinho', 'trar', 'slidir', 'tela', 'ficar', 'tremer', 'bugs', 'valor', 'cobrar']"
aplicativo bom problema quase todos post tao sendo pro prejudica pos loja brownie certeza q quase todo mundo prejudica causa disso acho q deveria menos post pro otimo acho q der abaixada aplicativo fica maravilhoso continuar assim aplicativo vai fica fracasso pq muitas pessoas usam canva nao pro,sadness,positive,"['aplicativo', 'bom', 'problema', 'quase', 'postr', 'pro', 'prejudico', 'lojar', 'brownie', 'certezar', 'quase', 'mundo', 'prejudico', 'causa', 'achar', 'dever', 'menos', 'post', 'pro', 'otimo', 'achar', 'dar', 'abaixado', 'aplicativo', 'ficar', 'maravilhoso', 'continuar', 'assim', 'aplicativo', 'ficar', 'fracasso', 'pessoa', 'usar', 'canva']"
app bom si dando estrelas pois todo momento app fica aparecendo fica pedindo assinar canva premium sendo opiniao perguntou vez pessoa nao quis assinar nao deveria ficar perguntando novamente inves disso ter funcao assinar alguma aba caso pessoa mudar ideia,sadness,positive,"['app', 'bom', 'si', 'dar', 'estrela', 'pois', 'momento', 'app', 'ficar', 'aparecer', 'ficar', 'pedir', 'assinar', 'canva', 'opiniao', 'perguntar', 'vez', 'pessoa', 'querer', 'assinar', 'dever', 'ficar', 'perguntar', 'novamente', 'ter', 'funcao', 'assinar', 'aba', 'caso', 'pessoa', 'mudar', 'ideia']"
bom canva vcs negocio salvamento automatico vcs ferraram precisava entregar trabalho pra hoje noite conta disso nao consegui tres imagens achei mandar link pra impressao momentos diferentes imagem diferente nao salvamento automatico salvou imagem anterior agora nao consigo entregar preciso arrumem favor,disgust,negative,"['bom', 'salvamento', 'automatico', 'ferrar', 'precisar', 'entregar', 'trabalho', 'hoje', 'noite', 'contar', 'conseguir', 'tr', 'imagem', 'achar', 'mandar', 'link', 'impressao', 'momento', 'diferentes', 'imagem', 'diferente', 'salvamento', 'automatico', 'salvar', 'imagem', 'anterior', 'agora', 'nao', 'consigo', 'entregar', 'preciso', 'arrumer', 'favor']"
canva app perfeito slides imagens etc adoro usar principalmente trabalhos escola slides pois botar varias animacoes alem ter diversas loucuras maravilhosas amo,happiness,positive,"['canva', 'app', 'perfeito', 'slide', 'imagem', 'etc', 'adorar', 'usar', 'principalmente', 'trabalho', 'escola', 'slide', 'pois', 'botar', 'varia', 'animacoes', 'aler', 'ter', 'loucura', 'maravilhoso', 'amo']"
