content_traduzido,sentiment,sentiment_polarity
o aplicativo e muito bom gosto muito de fazer meus trabalhos e projetos por ele simplesmente perfeito tem funcao para tudo que voce precisa e o modo pro dar ferramentas extras muito boas minha unica sugestao e por favor facam uma maneira de excluir tudo da lixeira de uma vez porque excluir por e muito cansativo,sadness,positive
o app em si e perfeito facil para mexer ja tem modelos prontos basta editar o texto e pronto mas oq esta a nos incomodar e o simples fato de q o app nn abre e qnd abre aparece q esta off line msm a internet estando otima simplesmente nn conseguimos mexer no app de nenhum jeito melhorem pfvr,sadness,positive
um app que ja foi muito bom que e bem diverso porem com a ultima atualizacao nao quer abrir no meu celular e ficar dando como se tivesse sem conexao e faz mais de semana que tento entrar no app e nao vai e assim nao estou conseguindo utiliza lo e eu ja tinha esse app a mais de anos e nunca deu problema,disgust,negative
o aplicativo para tablet e horrivel ate deixei de pagar o premium porque nao vale a pena fecha sozinho trava no slide tela fica tremendo muitos bugs pelo valor que cobram,anger,negative
o aplicativo e bom mais tem um problema quase todos os post tao sendo pro e isso me prejudica muito pos tenho um loja de brownie e tenho certeza q quase todo mundo se prejudica por causa disso acho q deveria ser menos post pro isso seria otimo acho q se der uma abaixada o aplicativo fica maravilhoso mais se continuar assim o aplicativo vai fica um fracasso pq muitas pessoas usam canva e nao tem pro,sadness,positive
o app e muito bom em si mas estou dando estrelas pois a todo momento o app fica aparecendo que fica pedindo para assinar o canva premium sendo que na minha opiniao se perguntou uma vez e a pessoa nao quis assinar nao deveria ficar perguntando novamente e ao inves disso ter uma funcao de assinar em alguma aba para caso a pessoa mudar de ideia,sadness,positive
e bom mas canva vcs com esse negocio de salvamento automatico vcs me ferraram precisava entregar um trabalho pra hoje a noite e por conta disso eu nao consegui eram tres imagens achei que por mandar o link pra impressao em momentos diferentes a imagem seria diferente mas nao o salvamento automatico salvou a imagem como se fosse a anterior e agora nao consigo entregar o que preciso arrumem isso por favor,disgust,negative
o canva e um app perfeito para slides imagens e etc eu adoro usar ele principalmente para trabalhos de escola nos slides pois da para botar varias animacoes alem de ter diversas loucuras maravilhosas eu amo,happiness,positive
o aplicativo esta travando muito fora que congela a tela direto tem que fechar e abrir novamente alem de ter que atualizar toda semana esta horrivel de fazer edicoes assim e uso ele para trabalho ja foi melhor ultimamente esta deixando muito a desejar continuo usando pois paguei esse mes mas depois nao irei pagar mais nao vale a pena esse estresse todo,disgust,negative
hoje o canva e minha principal ferramenta de trabalho nao tem o que reclamar vi umas queixas que tambem cheguei a fazer mas com o tempo voce pega o macete do app hoje sei que quando trava ou nao da para fazer edicoes e por conta de atualizacoes disponiveis facil de usar as ferramentas de busca sao intuitivas interface sem palavras o canva se atualiza constante fora as ferramentas pro tem a inclusao da ia um mix de templetes elementos e fotos o app e perfeito sem modestia mesmo,happiness,positive
estou decepcionada rosto implorando rosto zangado coracao partido eu amo o app principalmente usar no pc faco minhas artes e mando por email pois mantem a boa qualidade mas hj ao tentar fazer isso nao me aparece a opcao de mandar em forma de anexo o tipo de arquivo e quais paginas coisa que tinha antes agora ele envia direto e em formato de apresentacao o que nao serve pra mim estou decepcionada,disgust,negative
as roupas e acessorios da ferramenta ia de pincel podia salvar pra colocar a mesma pra quem trabalha com edicao seria perfeito poderia ter uma borracha pra quem errar a pintura do pincel e vejo que trava quando mexo nela seria bom dar uma atualizacao pra nao travar tanto e pra quem e premium poderia ser ilimitada fora isso e um otimo aplicativo e se mexer nisso vai ficar muito melhor,sadness,positive
voces removeram de formas e linhas uma forma muito basica o quadrado equilatero que podia ser convertido em retangulo voces substituiram por um quadrado de pontas arredondadas e agora se tornou impossivel fazer um simples quadrado uma das formas geometricas mais usadas estou tendo muita dificuldade de usar este app agora depois dessa mudanca,disgust,negative
aplicativo perfeito vale cada centavo na verdade considero ate muito barato considerando os recursos oferecidos mesmo que voce nao trabalhe com design os templates e exemplos do banco de dados vao te ajudar bastante caso fique sem ideias use junto com o pinterest para facilitar seus designs,happiness,positive
o canva e maravilhoso no android mas deveria ser possivel ao excluir algo excluir permanente de forma mais agil que pudessemos apagar mais de um arquivo definitivamente e nao como e agora onde tenho que excluir um a um para quem nao tem muito tempo essa seria uma opcao muito util,sadness,positive
assinei e estou decepcionado deviam colocar um sistema melhor toda hora fica um carregamento eterno e o problema nao e bom a minha internet eu uso mais no computador e acontece muito algo que parece que o sistema cai dai fala que estou desconectado da internet mas nos outros sites continua funcionando normal por ser pago nao deveria haver esses problemas,disgust,negative
pediram pra avaliar entao vamos la canva precisa melhorar e muito nada intuitivo aqui fui faz uma apresentacao em video cara o celular gb de ram o aplicativo trava pior que celular gb de ram fazer video apresentacao nesse canva esquece ferramenta muito ruim nao da pra pagar carissimos por mes em um aplicativo sem tantas ferramentas so faz uma imagenzinha com palavras e pronto resumindo e dinheiro jogado fora minha opiniao pense num aplicativo ruim,anger,negative
app perfeito consigo fazer um banner pelo celular continuar pelo pc alem disso e perfeitamente possivel fazer tudo pelo celular tem varios modelos e para quem nao gosta e bem facil de criar suas proprias artes para mim que trabalho como designer grafico este app e perfeito brilhos,happiness,positive
o app e muito bom acho q nao tenho o q reclamar dele recentemente ele parou de funcionar no meu celular quando entro nele fica segundos na tela escrito canva e dps diz q a conexao com a internet esta ruim e nao sei o q mais ja desinstalei e instalei varias vezes nao e a conexao com a internet pois acontece sempre mesmo com a internet boa por favor eu preciso usar o app e nao funciona inclusive ja ate atualizei e nao funciona,sadness,positive
gosto muito do canva ele e bem pratico porem gostaria muito que melhorasse as cores as cores do canva nao sao bonitas sao cores muito sem vida seria maravilhoso se tivesse cores mais vivas e que tivesse mais opcoes de cores pois as opcoes sao pouquissimas tenho o plano pro mas me irrito com as cores nao tem tantas opcoes rosto ansioso com gota de suor rosto ansioso com gota de suor,sadness,positive
o app e otimo tem muitas ideias criativas para qualquer coisa que voce quiser fazer e um mar de ideias adoro o canva sempre consigo fazer designers muito bons no app tambem tem a edicao que e muito boa como por exemplo as opcoes de letra cores formatos e etc muito bom para mergulhar nas ideias,happiness,positive
voces tem que dar a opcao de mudanca de idioma no app mobile isso so e possivel no computador eu uso meu celular em ingles para fins de estudo porem ainda nao sou fluente e e simplesmente impossivel usar o app num idioma diferente do seu e eu preciso da opcao de mudar apenas a linguagem do app sem precisar alterar o sistema por favor deem atencao a essa pauta obrigado,disgust,negative
o aplicativo e cheio de funcionalidades isso e um ponto positivo porem como eu estou muito acostumado a utilizar o computador para tais tarefas utilizar o tablet para trabalhar com o canva se mostrou muito dificil alem disso icones essenciais como o do whatsapp e preciso pagar caso voce queira utiliza lo voce tem que se desdobrar e fazer com as figuras que o app disponibiliza por esse e outros fatores dou essa nota mediana,sadness,positive
erros e mais erros infelizmente o app esta perdendo sua capacidade agora temos erros ao tentar inserir uma imagem da galeria em qualquer trabalho porque o botao simplesmente nao aparece quando selecionamos uma imagem e nao conseguimos baixar apenas uma pagina somos obrigados a baixar todas as paginas pois o botao baixar fica cinza quando selecionamos apenas uma das paginas impedindo que possamos fazer download isso porque o meu acesso e pro hein imagine quem nao paga como deve sofrer,disgust,negative
uso o canva ha alguns anos e e sensacional porem teve alguma atualizacao e agora no app no celular nao consigo selecionar apenas uma imagem para baixar dentro de um projeto que tenha varias imagens quando baixo e feito direto o download de todas,sadness,positive
eu tive uma boa experiencia com ele um aplicativo muito bom porem vem tendo bugs quando vou editar ele para do nada e sai e ta um pouco lento porem peco para os criadores mudarem isso por favor por que o aplicativo e muito bom so os bugs que atrapalha,sadness,positive
e muito dificil e cheio de impecilhos adquirir o app pro nem a opcao debito e aceita e um cartao internacional do bb que possui diversas assinaturas e aquisicoes online brasileiras e estrangeiras mas para esse app trava nao aceitam cartao de credito virtual nao incluiram a opcao pix para o br o paypal nao esta disponivel para o br nao emitem boleto nao estou pedindo pra aceitarem bitcoin apenas o basico preciso do servico mas pelo jeito vou usar a versao gratuita rosto com sobrancelha levantada,disgust,negative
ruim demais toda hora fica recebendo mensagem de tente novamente tempo de conexao expirou e eu do lado do roteador e dps quando vou salvar minha apresentacao de slides ele carrega e n baixa mais por favor resolver esse problema,anger,negative
