content_traduzido,sentiment,sentiment_polarity
o intuito e proposicao deste aplicativo e muito boa e viria ajudar muito porem esta dificil altera demais sua funcionalidade uma hora possui meus documentos noutra ja sumiram trava demais nao deixa ser acessado precisa melhorar a estabilidade funcionabilidade travando demais raramente consigo abrir,disgust,negative
app nao esta funcionando no reconhecimento facial minha conta ja era ouro e de repente voltou pra bronze acho que existe algo que esta impedindo o reconhecimento facial nos aparelhos da xiaomi talvez seja esse o problema de muita gente nao conseguir avancar,disgust,negative
nao consigo realizar a biometria facial para prova de vida do meu pai de nenhum vive dando erro no app sistema fora do ar dizem que imagem esta com baixa qualidade sendo que eu ja tentei em celulares diferentes da casa do qual ambos possuem cameras de excelente resolucao e outros erros fora cogitacao o pior e que nem eu sou filho to conseguindo mais acessar minha conta gov tbm na maioria das vezes e quase sempre a mesma desculpa citadas acima resolvam isso por favor,disgust,negative
a conta gov foi um otimo avanco mas recentemente percebi que o app nao esta muito complicado de se trabalhar eu trabalho com atendimento ao publico que os servicos precisam da validacao facial e nesses ultimos dias so pela misericordia dezenas de pessoas sem conseguir validar o app faz a captura da foto antes de focar ou quando captura a iluminacao fica mais escura do que quando estava ajustando infelizmente isso atrasa vida das pessoas faz perder tempo e pra piorar nao tem um suporte,disgust,negative
todo clique e lento ele carrega cerca de segundos pra obedecer a acao em funcionalidades e seguranca esta otimo a proposito se por mais seguranca fica demagogico,sadness,positive
aplicativo pessimo ja estou tentando a varios meses e nada estou circulando com o meu carro sem documento e ia paguei o ipva a varios meses e nao consigo quando vai concluir volta para o inicio pessimo terrivel ai vc vai no detran tem que agendar vc paga ainda nao tem direito de pegar documento do carro brasil so imposto nada de retorno para contribuinte nao temos nenhum beneficio pagamos impostos carissimo uma vergonha pense que chatice,anger,negative
nao entendo porque a carteira digital tem tantos apps atrelados a ela sendo que a funcao que se procura e justamente na carteira de trabalho tentam facilitar e aumentar seguranca mas so conseguem mais falhas e procedimentos desnecessario,disgust,negative
o reconhecimento facil simplesmente nao funciona nao tem limpeza de cache dados reinstalacao ou reinicializacao que de jeito nem o rosto ele detecta mesmo em ambiente bem iluminado pelo visto nao adianta reclamar aqui vao falar abobrinha da base de dados sim tenho foto e cadastro na base mas resolvem o problema,disgust,negative
a ideia do aplicativo e excelente agora como aumenta o nivel de uma conta quando o usuario tem anos preciso acessar a carteira de identidade da minha filha e simplesmente nao consigo aumentar o nivel pq ela nao tem cinta em banco nao tem cnh e a opcao de validar com cin simplesmente abre ou funciona,disgust,negative
nao consigo acesso por meio do telefone cadastrado do qual nao aparece caracteres do inicio nem final numero de telefone tenho acesso pelo e mail consigo por senha ate modificar mas fica inacessivel por causa telefone horrivel solicitar acesso e mail e codigo de vir via sms,anger,negative
que maravilha k no momento em que voce preenche com cpf no app e seleciona para criar conta redirecionam pro site e selecionando reconhecimento facial o site te redireciona pro aplicativo alem de criar um ciclo completamente irritante faz com que consolide ainda mais o esteriotipo apps sites do governo sao ineficientes pessima experiencia de cadastro ate mesmo no site,anger,negative
muito bom o reconhecimento facial da um pouco de trabalho mas sofre as influencias de iluminacao sombras fundo como ainda e natural os servicos ofertados no entanto simplificaram muito a vida do cidadao poupando lhe tempo e dinheiro e um aplicativo em evolucao sempre com novos servicos sendo adicionados um avanco consideravel ante como era antes para se conseguir qualquer documento tem ate assinatura digital gratis,happiness,positive
mudarei minha nota quando conseguir o acesso a minha conta resetei meu celular e agora nao consigo acesso por conta da verificacao em segundo plano que nao tem opcao de restaurar ou recuperar simplesmente nao tenho mais acesso a nada mesmo tentando entrar atraves da conta bancaria que mais do que prova vc e vc tenho isto e ridiculo,disgust,negative
esta informando que tenho autenticacao de duas etapas mas nao recebo sms nao consigo realizar o reconhecimento facial nao consigo apoio antes era muito mais facil agora integraram tudo e dao suporte tem nem a opcao de falar com alguem,disgust,negative
a ideia do app e interessante mas a implementacao e falha eu nao consigo entrar no servico porque o sms simplesmente nao chega e este metodo requisito para acesso tambem usando a autenticacao pelo banco ja faz uma semana nada de sms nenhum chegar mesmo tenho o reconhecimento facial pela cnh aqui ele nao funciona me pergunto as vezes se sequestraram meu numero para nenhum sms chegar mas dai testo pelo celular de minha esposa os smss estao funcionando ok uma pena o descaso,disgust,negative
o aplicativo e quase inacessivel quando atualizar mesmo colocando os dados corretamente ai o aplicativo bloqueia o acesso e a gente sequer consegue recuperar atraves do app do banco e incrivel como um servico tao simples possa ser tao ruim,anger,negative
excelente aplicativo e com ele o cidadao pode realizar varios atendimentos sem passar por imensas filas o que pode melhorar como todo produto e a questao das informacoes diversificadas ja que se usa a base de dados da receita federal ou seja por causa de uma escrita errada no nome o cidadao tem uma grande dificuldade de validar seu acesso em outros aplicativos como meu inss por exemplo,sadness,positive
a pior experiencia possivel voce nao pode fazer nada toda hora diz que voce nao tem nivel suficiente e nao te da nenhuma opcao para aumentar o nivel alem de validacao facial atraves de app de bancos cadastrados se voce tem conta em nenhum dos bancos consegue usar o aplicativo parabens como sempre o governo dificultando tudo ao maximo,anger,negative
nao sei quem criou isso foi um grande incompetente muitos problemas na hora de fazer o reconhecimento facial mesmo sendo a pessoa certa muitas vezes diz que nao reconhece o rosto alem da demora para recarregar os dados do mesmo polegar para baixo polegar para baixo polegar baixo,anger,negative
no reconhecimento facil o aplicativo nao reconhece sempre diz que a foto nao esta em boas condicoes voce acaba excedendo o limite de reconhecimento e o aplicativo te trava so volta a funcionar no dia seguinte pessimo,anger,negative
pessimo nao da pra acessar pelo proprio aplicativo ele fica te redirecionado pro navegador o reconhecimento facial nao funciona praticamente impossivel fazer login pelo aplicativo estou ha dois dias tentando assinar um contrato digitalmente e nao consigo porque o aplicativo simplesmente reconhece o meu rosto e ja me bloqueou pelo segundo dia seguido uma vergonha,anger,negative
a ideia e boa mas como muitos estao comentando o reconhecimento facil ainda esta bem complicado de reconhecer nao importa se usa uma camera boa em um ambiente iluminado acredito que seja um incremento beta e esta com esses bugs espero que atualizem isso nosso pais ja e bem digitalizado comparado a outros subdesenvolvidos confio na equipe de ti que enfrenta esses casos outros com o nosso numero imenso de usuarios eles vao resolver o problema,sadness,positive
tenho titulo eleitoral cnh e acesso o gov br ouro no browser tenho anos de informatica e simplesmente e um desprezo por parte do governo nao atender seu usuario o reconhecimento facial nao funciona ja fiz todas tentativas possiveis tudo que se possa imaginar reclamacao diversas continuo sem suporte cabe danos morais impossibilitado absurdo,anger,negative
o dispositivo ta muito complicado pra acessar pois sou analfabeto digital tenho muitas dificuldade de acesso o reconhecimento facial com movimento de boca e muito bom pra evitar violacoes de conta,disgust,negative
toda hora da erro no app nao consigo fazer o reconhecimento facial de jeito nenhum apesar dos entraves acho a ideia do app boa mas precisa melhorar a configuracao e corrigir esses erros,disgust,negative
muito ruim eu ativei a funcao em duas etapas nunca chega o codigo precisei comprar outro smartphone e nao consigo de jeito nenhum e agora sem entrar nao posso desativar a funcao entao vou ter que ir ao ministerio e tentar resolver porque eu sempre faco meus imposto vejo contra cheques etc muito ruim mesmo alias infelizmente nada do governo funciona bem horrivel,anger,negative
horrivel nao funciona direito toda vez tenho que re fazer todo o trabalho de reconhecimento facial e wuando mudei a senha de novo o retrabalho de refazer o reconhecimento facial que toda vez deu como e falha e quando tentei pela x ele bloqueia nos dando retrabalho denovo pra esperar refazer reconhecimento facial fora que pra eu ter acesso aos meu documentos virtuais uma vez conseguido acesso ele nao deixa ter acesso apenas se eu elevar nivel da conta,anger,negative
nao to conseguindo logar porque o sms com o codigo nao chega nao e problema no meu chip porque outros sms estao sempre chegando ja varias vezes que isso ocorre acredito ser um bug do sistema do site ou app gostaria que resolvessem isso por favor desde ja agradeco,disgust,negative
pessimo aplicativo eu tento subir de nivel e nao tem como o aplicativo nunca sai do lugar o reconhecimento facial nao funciona nao tem como enviar os documentos para validar e simplesmente uma coisa que funciona e ridiculo,anger,negative
